label,speed,length,dur0,min0,mean0,std0,hist0_0,hist0_1,hist0_2,hist0_3,hist0_4,hist0_5
0a,10.1944,4.34962,0.416,0.739817,0.884602,0.0113915,0.37037,0.222222,0.259259,0.148148,0,0
0a,11.5188,4.66896,0.416,0.742546,0.8872,0.0107708,0.37037,0.222222,0.296296,0.111111,0,0
0a,10.8475,4.04975,0.384,0.776795,0.900903,0.00726397,0.4,0.24,0.36,0,0,0
0a,8.86042,4.06398,0.432,0.756957,0.894764,0.00875803,0.392857,0.214286,0.392857,0,0,0
0a,11.7472,4.51093,0.352,0.771139,0.900271,0.00789399,0.391304,0.217391,0.391304,0,0,0
0a,9.92855,4.23618,0.432,0.71276,0.856557,0.0131769,0.321429,0.178571,0.178571,0.321429,0,0
0a,8.22962,4.16967,0.512,0.712408,0.850534,0.0114614,0.30303,0.151515,0.30303,0.242424,0,0
0a,8.69426,3.75592,0.416,0.782488,0.895837,0.00693269,0.37037,0.259259,0.37037,0,0,0
0a,9.12077,3.94017,0.416,0.716924,0.875149,0.0116852,0.37037,0.185185,0.259259,0.185185,0,0
0a,10.9152,4.65715,0.416,0.718161,0.875843,0.0131848,0.37037,0.185185,0.222222,0.222222,0,0
0a,12.2135,4.68998,0.384,0.759972,0.898952,0.00881074,0.4,0.24,0.36,0,0,0
0a,10.1944,4.24088,0.4,0.74243,0.892926,0.010299,0.384615,0.230769,0.307692,0.0769231,0,0
0a,9.44263,4.4821,0.464,0.820424,0.896306,0.00482617,0.3,0.3,0.4,0,0,0
0a,10.6151,4.64233,0.448,0.713195,0.861913,0.0139862,0.37931,0.137931,0.172414,0.310345,0,0
0a,11.0768,4.31259,0.368,0.761233,0.897283,0.00832442,0.416667,0.25,0.333333,0,0,0
0a,10.5424,4.66675,0.416,0.775799,0.882724,0.00848774,0.333333,0.222222,0.444444,0,0,0
0a,10.4755,4.52541,0.448,0.722267,0.863215,0.0114012,0.310345,0.206897,0.241379,0.241379,0,0
0a,10.3979,4.49189,0.432,0.722153,0.862627,0.0137368,0.357143,0.142857,0.178571,0.321429,0,0
0a,11.0768,4.72612,0.416,0.735484,0.875492,0.0108046,0.333333,0.185185,0.407407,0.0740741,0,0
0a,10.9152,4.54072,0.416,0.759216,0.89502,0.0102928,0.37037,0.222222,0.407407,0,0,0
0a,9.32662,3.58142,0.384,0.754739,0.892871,0.00877725,0.4,0.2,0.4,0,0,0
0a,9.16249,3.95819,0.448,0.770335,0.879878,0.0080701,0.310345,0.206897,0.482759,0,0,0
0a,11.4058,4.68398,0.4,0.808756,0.909066,0.00566807,0.384615,0.230769,0.384615,0,0,0
0a,10.7615,4.1898,0.4,0.758433,0.891075,0.00895943,0.384615,0.230769,0.384615,0,0,0
0a,7.89517,3.95811,0.496,0.785046,0.895837,0.00591943,0.28125,0.28125,0.4375,0,0,0
0a,9.50063,4.10427,0.432,0.76368,0.879485,0.00959084,0.321429,0.214286,0.464286,0,0,0
0a,9.6906,4.34139,0.448,0.755082,0.883089,0.0101354,0.37931,0.137931,0.482759,0,0,0
0a,11.5188,4.42322,0.384,0.721342,0.870648,0.0123073,0.36,0.16,0.24,0.24,0,0
0a,10.7615,4.1898,0.384,0.830507,0.91859,0.00568565,0.4,0.28,0.32,0,0,0
0a,9.50063,4.30695,0.448,0.724007,0.867316,0.0116183,0.344828,0.172414,0.344828,0.137931,0,0
0a,8.5713,2.78853,0.368,0.854283,0.925197,0.00361243,0.375,0.625,0,0,0,0
0a,9.00735,4.46764,0.496,0.800586,0.892285,0.00608821,0.3125,0.21875,0.46875,0,0,0
0a,9.92855,3.70666,0.368,0.769651,0.90288,0.00814745,0.416667,0.25,0.333333,0,0,0
0a,10.0584,4.13066,0.384,0.762034,0.893295,0.00930106,0.4,0.2,0.4,0,0,0
0a,11.0971,4.32048,0.4,0.724849,0.875874,0.0120757,0.384615,0.192308,0.269231,0.153846,0,0
0a,10.0584,4.13066,0.416,0.707125,0.87568,0.0127105,0.407407,0.148148,0.259259,0.185185,0,0
0a,12.6535,4.1841,0.336,0.786665,0.913554,0.00639523,0.409091,0.318182,0.272727,0,0,0
0a,11.4058,4.44065,0.4,0.72721,0.880597,0.0118808,0.384615,0.153846,0.307692,0.153846,0,0
0a,10.996,4.63296,0.4,0.724868,0.882325,0.0116361,0.384615,0.192308,0.269231,0.153846,0,0
0a,9.32662,4.12858,0.464,0.755631,0.876241,0.00957705,0.333333,0.2,0.466667,0,0,0
0a,9.76562,4.47917,0.464,0.769518,0.878021,0.00946926,0.333333,0.166667,0.5,0,0,0
0a,13.3019,5.46264,0.4,0.722738,0.878732,0.012664,0.384615,0.192308,0.230769,0.192308,0,0
0a,12.5,5.4,0.432,0.733107,0.879437,0.0116513,0.357143,0.214286,0.321429,0.107143,0,0
0a,12.258,5.42623,0.416,0.780218,0.897751,0.00717033,0.37037,0.259259,0.37037,0,0,0
0a,10.2625,4.98072,0.464,0.730721,0.863145,0.0121384,0.333333,0.166667,0.3,0.2,0,0
0a,14.5401,5.66096,0.384,0.770186,0.89732,0.00861027,0.4,0.2,0.4,0,0,0
0a,13.3341,5.547,0.416,0.710964,0.877944,0.0122436,0.37037,0.222222,0.185185,0.222222,0,0
0a,10.9672,5.26424,0.48,0.750059,0.869411,0.00954729,0.290323,0.193548,0.516129,0,0,0
0a,11.3661,4.48584,0.4,0.728237,0.887947,0.0115322,0.384615,0.192308,0.269231,0.153846,0,0
0a,13.3019,4.61132,0.352,0.833001,0.927599,0.00425056,0.434783,0.391304,0.173913,0,0,0
0a,9.6169,5.59063,0.576,0.662788,0.825009,0.0145717,0.243243,0.162162,0.135135,0.459459,0,0
0a,9.05924,4.83159,0.544,0.726781,0.859491,0.0103796,0.285714,0.171429,0.428571,0.114286,0,0
0a,9.6169,4.46224,0.432,0.623444,0.843878,0.0201324,0.357143,0.142857,0.142857,0.25,0.107143,0
0a,14.9035,5.405,0.336,0.767535,0.910787,0.00874805,0.454545,0.227273,0.318182,0,0,0
0a,11.5741,5.24691,0.432,0.706022,0.857344,0.0135119,0.321429,0.178571,0.214286,0.285714,0,0
0a,17.3611,6.48148,0.368,0.710485,0.880579,0.0136866,0.375,0.208333,0.208333,0.208333,0,0
0a,12.5134,5.67272,0.432,0.818179,0.906776,0.00474495,0.321429,0.392857,0.285714,0,0,0
0a,11.5847,4.88101,0.432,0.78089,0.895368,0.00736569,0.392857,0.214286,0.392857,0,0,0
0a,11.1607,5.2381,0.464,0.753694,0.864599,0.0105784,0.3,0.166667,0.533333,0,0,0
0a,10.2477,4.7003,0.464,0.73116,0.873316,0.00925149,0.333333,0.166667,0.433333,0.0666667,0,0
0a,13.0208,5.41667,0.432,0.753984,0.87873,0.00992865,0.357143,0.178571,0.464286,0,0,0
0a,13.8935,5.77968,0.416,0.739695,0.878094,0.0102888,0.333333,0.222222,0.333333,0.111111,0,0
0a,7.02306,4.83187,0.72,0.713671,0.823852,0.0118923,0.217391,0.108696,0.26087,0.413043,0,0
0a,10.7759,5.4023,0.512,0.765478,0.871066,0.00687042,0.272727,0.181818,0.545455,0,0,0
0a,10.4167,4.44444,0.416,0.797098,0.896959,0.00640948,0.37037,0.222222,0.407407,0,0,0
0a,10.2625,4.21445,0.416,0.743431,0.88757,0.0101488,0.37037,0.185185,0.37037,0.0740741,0,0
0a,10.5952,4.9162,0.464,0.713362,0.860838,0.0130151,0.333333,0.166667,0.266667,0.233333,0,0
0a,15.2986,5.87466,0.384,0.760706,0.889178,0.00908884,0.36,0.24,0.4,0,0,0
0a,10.4244,4.83692,0.464,0.746416,0.878201,0.00954118,0.333333,0.2,0.4,0.0666667,0,0
0a,10.9672,5.32273,0.48,0.806643,0.903257,0.00557193,0.322581,0.258065,0.419355,0,0,0
0a,13.587,5.65217,0.416,0.786294,0.897749,0.00693221,0.37037,0.222222,0.407407,0,0,0
0a,9.4755,4.69985,0.48,0.756776,0.87674,0.0096542,0.354839,0.16129,0.483871,0,0,0
0a,12.258,4.51096,0.384,0.781941,0.907388,0.00775729,0.4,0.24,0.36,0,0,0
0a,10.6115,5.20672,0.512,0.698116,0.851026,0.0116264,0.30303,0.151515,0.333333,0.212121,0,0
0a,12.258,5.29548,0.432,0.835126,0.922214,0.00405201,0.392857,0.5,0.107143,0,0,0
0a,12.7871,5.38763,0.432,0.723188,0.880259,0.0120929,0.357143,0.214286,0.285714,0.142857,0,0
0a,11.7953,5.34718,0.432,0.737508,0.872665,0.0112545,0.357143,0.178571,0.285714,0.178571,0,0
0a,11.5741,5,0.432,0.723243,0.870821,0.0129482,0.357143,0.178571,0.25,0.214286,0,0
0a,14.5401,5.50586,0.384,0.730502,0.893909,0.0121251,0.44,0.16,0.28,0.12,0,0
0a,14.881,6.11111,0.4,0.765282,0.8902,0.00957296,0.384615,0.192308,0.423077,0,0,0
0a,13.8935,6.00198,0.416,0.737538,0.872077,0.0117001,0.333333,0.185185,0.296296,0.185185,0,0
0a,11.7953,4.90683,0.416,0.75263,0.891028,0.00924451,0.37037,0.222222,0.407407,0,0,0
0a,10.9672,4.62083,0.432,0.774934,0.893598,0.00924295,0.357143,0.214286,0.428571,0,0,0
0a,12.5,5.4,0.416,0.745397,0.877115,0.00918962,0.333333,0.222222,0.407407,0.037037,0,0
0a,12.7586,5.78392,0.448,0.808484,0.901682,0.00531521,0.344828,0.275862,0.37931,0,0,0
0a,12.5,5.26667,0.416,0.73888,0.881547,0.011351,0.37037,0.185185,0.333333,0.111111,0,0
0a,8.68056,4.35185,0.496,0.746878,0.866522,0.0101787,0.3125,0.15625,0.5,0.03125,0,0
0a,13.0359,5.21437,0.4,0.706693,0.872611,0.0119544,0.384615,0.192308,0.230769,0.192308,0,0
0a,13.3019,5.24981,0.384,0.718374,0.872929,0.0115402,0.36,0.2,0.24,0.2,0,0
0a,10.0876,4.62687,0.432,0.670723,0.863379,0.0159334,0.357143,0.214286,0.178571,0.25,0,0
0a,12.7871,5.38763,0.432,0.693202,0.866399,0.0137309,0.357143,0.214286,0.178571,0.25,0,0
0a,9.76562,4.32292,0.416,0.796574,0.894582,0.0071374,0.37037,0.185185,0.444444,0,0,0
0a,9.76562,5.67708,0.576,0.787301,0.874492,0.00760514,0.27027,0.189189,0.540541,0,0,0
0a,12.5,4.8,0.368,0.74903,0.89507,0.00948634,0.416667,0.208333,0.333333,0.0416667,0,0
0a,11.5741,5,0.416,0.730452,0.883612,0.0108727,0.37037,0.185185,0.333333,0.111111,0,0
0a,12.7586,5.51173,0.448,0.760032,0.885163,0.00965341,0.37931,0.172414,0.448276,0,0,0
0a,9.4697,4.94949,0.528,0.690034,0.837811,0.0141813,0.264706,0.176471,0.176471,0.382353,0,0
0a,13.587,5.43478,0.384,0.76351,0.898043,0.00853463,0.4,0.24,0.36,0,0,0
0a,10.4244,5.00371,0.464,0.795075,0.884714,0.00612208,0.3,0.233333,0.466667,0,0,0
0a,9.32974,4.47828,0.48,0.727631,0.873232,0.0119947,0.322581,0.193548,0.354839,0.129032,0,0
0a,10.5952,5.19874,0.496,0.721084,0.853399,0.0117274,0.3125,0.125,0.3125,0.25,0,0
0a,14.5401,5.81605,0.384,0.749103,0.884052,0.00970339,0.36,0.24,0.36,0.04,0,0
0a,8.33432,4.53387,0.56,0.769958,0.869785,0.00747514,0.25,0.222222,0.527778,0,0,0
0a,12.0192,4.74359,0.4,0.756889,0.893247,0.00938027,0.384615,0.230769,0.384615,0,0,0
0a,12.258,4.90322,0.384,0.809039,0.919914,0.00599399,0.44,0.28,0.28,0,0,0
0a,10.5952,4.74667,0.464,0.708589,0.868765,0.0132313,0.366667,0.166667,0.233333,0.233333,0,0
0a,12.0192,5.38462,0.432,0.736551,0.863481,0.0120387,0.321429,0.178571,0.214286,0.285714,0,0
0a,10.9672,5.38122,0.48,0.749456,0.878659,0.00760204,0.290323,0.225806,0.451613,0.0322581,0,0
0a,12.5,5,0.384,0.744737,0.882885,0.0092833,0.36,0.24,0.32,0.08,0,0
0a,11.5847,4.69565,0.384,0.808059,0.918231,0.00544852,0.44,0.28,0.28,0,0,0
0a,9.9223,5.08022,0.512,0.789718,0.883741,0.00701354,0.30303,0.151515,0.545455,0,0,0
0a,13.0208,5.41667,0.4,0.721007,0.872664,0.0110238,0.346154,0.192308,0.307692,0.153846,0,0
0a,10.1087,4.15132,0.416,0.838444,0.92409,0.00410322,0.37037,0.481481,0.148148,0,0,0
0a,13.3019,5.32075,0.4,0.740952,0.881313,0.0103043,0.346154,0.230769,0.307692,0.115385,0,0
0a,12.258,5.62236,0.48,0.773638,0.881413,0.00812519,0.322581,0.193548,0.483871,0,0,0
0a,12.7586,4.83127,0.368,0.778827,0.91266,0.00811061,0.416667,0.25,0.333333,0,0,0
0a,11.1702,5.54043,0.48,0.74464,0.876066,0.00858497,0.290323,0.225806,0.451613,0.0322581,0,0
0a,12.7586,5.10346,0.4,0.760907,0.896676,0.00799639,0.384615,0.269231,0.346154,0,0,0
0a,7.36996,4.12718,0.496,0.799978,0.888555,0.0054812,0.3125,0.1875,0.5,0,0,0
0a,13.0359,4.51912,0.368,0.766181,0.903699,0.0084728,0.416667,0.25,0.333333,0,0,0
0a,14.5401,5.04058,0.352,0.807826,0.920184,0.00590075,0.434783,0.304348,0.26087,0,0,0
0a,11.5741,4.44444,0.384,0.753879,0.895656,0.00869849,0.4,0.24,0.36,0,0,0
0a,14.881,5.39683,0.368,0.762476,0.906678,0.00864161,0.416667,0.25,0.333333,0,0,0
0a,12.7586,5.37564,0.432,0.748047,0.880824,0.00928227,0.357143,0.178571,0.428571,0.0357143,0,0
0a,13.3019,5.32075,0.416,0.746098,0.895564,0.00995269,0.407407,0.185185,0.37037,0.037037,0,0
0a,10.5952,4.74667,0.448,0.739125,0.868199,0.0107847,0.310345,0.206897,0.310345,0.172414,0,0
0a,14.881,5.63492,0.368,0.733715,0.890002,0.0114916,0.416667,0.166667,0.291667,0.125,0,0
0a,12.5134,5.93967,0.448,0.772572,0.88309,0.00793939,0.344828,0.172414,0.482759,0,0,0
0a,9.21245,4.86417,0.528,0.678928,0.836835,0.0132235,0.264706,0.176471,0.235294,0.323529,0,0
0a,12.0311,5.00494,0.4,0.752946,0.903357,0.00947987,0.423077,0.192308,0.384615,0,0,0
0a,12.0192,5.44872,0.448,0.751477,0.880606,0.00928065,0.344828,0.172414,0.482759,0,0,0
0a,11.7953,4.90683,0.416,0.774236,0.901366,0.0087721,0.407407,0.222222,0.37037,0,0,0
0a,11.1607,5.17857,0.464,0.760598,0.880025,0.00968642,0.333333,0.2,0.466667,0,0,0
0a,14.5823,5.52182,0.368,0.748683,0.905236,0.0103975,0.458333,0.166667,0.291667,0.0833333,0,0
0a,13.656,5.31672,0.384,0.801433,0.913995,0.0068707,0.4,0.28,0.32,0,0,0
0a,12.5,5.8,0.432,0.855081,0.918829,0.00375526,0.321429,0.678571,0,0,0,0
0a,8.5713,4.38851,0.544,0.748668,0.868846,0.00869218,0.285714,0.228571,0.371429,0.114286,0,0
0a,8.5713,4.57136,0.56,0.757084,0.865789,0.00831443,0.277778,0.166667,0.555556,0,0,0
0a,8.92857,4.14286,0.464,0.734153,0.86544,0.0120218,0.3,0.2,0.266667,0.233333,0,0
0a,11.8177,4.72709,0.4,0.746438,0.878127,0.0108603,0.384615,0.153846,0.423077,0.0384615,0,0
0a,13.8935,5.40919,0.384,0.744967,0.882911,0.0107824,0.36,0.24,0.28,0.12,0,0
0a,15.25,6.26265,0.4,0.766883,0.891161,0.0089116,0.384615,0.192308,0.423077,0,0,0
0a,13.3019,5.53359,0.416,0.757944,0.883027,0.00977989,0.37037,0.148148,0.481481,0,0,0
0a,10.9672,5.03027,0.464,0.747536,0.87586,0.00971986,0.333333,0.2,0.433333,0.0333333,0,0
0a,11.5741,5.61728,0.48,0.784118,0.882797,0.00578326,0.290323,0.193548,0.516129,0,0,0
0a,10.7759,4.65517,0.416,0.735268,0.882057,0.0113325,0.37037,0.185185,0.333333,0.111111,0,0
0a,11.3661,4.30398,0.384,0.753994,0.901694,0.00941278,0.44,0.2,0.36,0,0,0
1a,13.6041,6.02209,0.464,0.775523,0.884252,0.00821671,0.366667,0.2,0.433333,0,0,0
1a,10.2625,11.1108,1.072,0.806772,0.899083,0.00320454,0.235294,0.602941,0.161765,0,0,0
1a,10.2477,6.77717,0.736,0.738836,0.905921,0.00590665,0.361702,0.446809,0.148936,0.0425532,0,0
1a,10.1087,6.46959,0.528,0.731278,0.849468,0.00856642,0.264706,0.147059,0.470588,0.117647,0,0
1a,6.20588,6.42102,1.12,0.717108,0.847866,0.00834204,0.225352,0.197183,0.43662,0.140845,0,0
1a,10.5952,9.32382,0.896,0.747331,0.909583,0.0067553,0.333333,0.438596,0.210526,0.0175439,0,0
1a,18.1052,12.746,0.624,0.700058,0.869513,0.00912417,0.25,0.325,0.3,0.125,0,0
1a,9.23926,6.94792,0.752,0.791543,0.905949,0.006143,0.354167,0.333333,0.3125,0,0,0
1a,7.02306,10.7874,1.536,0.61953,0.812889,0.0152147,0.206186,0.185567,0.195876,0.350515,0.0618557,0
1a,8.58855,8.15339,0.944,0.790496,0.904186,0.00589279,0.35,0.35,0.3,0,0,0
1a,6.0714,5.47235,0.976,0.773843,0.904583,0.00531898,0.33871,0.370968,0.290323,0,0,0
1a,11.7388,11.958,1.184,0.613625,0.831887,0.0142567,0.186667,0.373333,0.106667,0.24,0.0933333,0
1a,8.94714,8.20751,0.896,0.778212,0.891598,0.00557308,0.245614,0.403509,0.350877,0,0,0
1a,10.9672,9.47563,0.88,0.79003,0.909163,0.00385816,0.303571,0.535714,0.160714,0,0,0
1a,9.32974,11.9421,1.264,0.618762,0.819866,0.0171106,0.25,0.1625,0.2875,0.1375,0.1625,0
0a,8.68056,6.85185,0.784,0.699137,0.814082,0.0107231,0.2,0.1,0.38,0.32,0,0
0a,11.5847,8.77346,0.752,0.707001,0.826137,0.0100366,0.208333,0.104167,0.4375,0.25,0,0
0a,10.9672,9.18317,0.8,0.715685,0.821434,0.0113894,0.196078,0.137255,0.254902,0.411765,0,0
0a,7.69866,7.51389,0.976,0.67413,0.77861,0.0138413,0.177419,0.0806452,0.16129,0.580645,0,0
0a,9.61803,6.7198,0.688,0.685536,0.821931,0.0127743,0.227273,0.136364,0.295455,0.340909,0,0
0a,5.74978,6.8384,1.104,0.685213,0.823649,0.0119725,0.2,0.114286,0.4,0.285714,0,0
0a,11.1607,6.90476,0.64,0.72059,0.836233,0.0104079,0.219512,0.146341,0.414634,0.219512,0,0
0a,13.656,7.64734,0.592,0.725966,0.851347,0.0125724,0.289474,0.131579,0.368421,0.210526,0,0
0a,11.7953,7.98932,0.672,0.692761,0.81852,0.0127364,0.232558,0.116279,0.209302,0.44186,0,0
0a,12.8446,7.12446,0.56,0.689145,0.830438,0.013378,0.277778,0.111111,0.25,0.361111,0,0
0a,10.5952,8.02414,0.72,0.649607,0.790935,0.0202177,0.23913,0.108696,0.108696,0.521739,0.0217391,0
0a,12.1273,6.856,0.48,0.655689,0.821942,0.0171397,0.290323,0.16129,0.16129,0.387097,0,0
0a,12.7586,7.28093,0.56,0.675515,0.817595,0.014185,0.25,0.111111,0.166667,0.472222,0,0
0a,11.1607,6.54762,0.608,0.668587,0.817386,0.0175168,0.25641,0.128205,0.179487,0.435897,0,0
0a,10.8536,7.93034,0.56,0.733723,0.855229,0.0107151,0.277778,0.194444,0.361111,0.166667,0,0
0a,12.47,9.64343,0.88,0.649591,0.843962,0.0154501,0.285714,0.25,0.142857,0.303571,0.0178571,0
0a,9.4697,7.37374,0.752,0.644403,0.777459,0.0171273,0.1875,0.104167,0.0833333,0.520833,0.104167,0
0a,11.5847,7.10527,0.592,0.574633,0.777499,0.0225105,0.236842,0.131579,0.105263,0.236842,0.289474,0
0a,8.16748,6.22907,0.752,0.645389,0.78005,0.0175969,0.208333,0.104167,0.125,0.5,0.0625,0
0a,8.01556,5.89946,0.752,0.689384,0.819429,0.0113589,0.208333,0.104167,0.375,0.3125,0,0
0a,6.69109,6.56619,0.976,0.626691,0.750064,0.015392,0.145161,0.0806452,0.0967742,0.467742,0.209677,0
0a,10.7844,10.123,0.944,0.659089,0.853005,0.0101424,0.2,0.333333,0.266667,0.2,0,0
0a,8.36386,10.795,1.264,0.633753,0.727359,0.0126339,0.1125,0.0625,0.05,0.6375,0.1375,0
0a,10.7844,7.64974,0.72,0.615792,0.795182,0.0189101,0.217391,0.108696,0.23913,0.26087,0.173913,0
0a,12.0669,5.01984,0.4,0.745376,0.883544,0.00845311,0.384615,0.230769,0.307692,0.0769231,0,0
5a,9.32974,19.3561,2.096,0.648401,0.772604,0.00850754,0.0757576,0.0757576,0.348485,0.484848,0.0151515,0
5a,8.1398,20.6642,2.448,0.64512,0.778524,0.00758713,0.0649351,0.0909091,0.435065,0.376623,0.0324675,0
5a,9.9223,18.4158,1.84,0.595694,0.743141,0.0112516,0.0862069,0.0344828,0.318966,0.327586,0.232759,0
5a,8.92857,22.3333,2.464,0.654704,0.796308,0.00782972,0.0645161,0.148387,0.516129,0.270968,0,0
5a,7.45175,18.6393,2.464,0.591976,0.734022,0.00871311,0.0580645,0.0645161,0.180645,0.535484,0.16129,0
5a,7.26744,17.6357,2.464,0.660336,0.752029,0.00771955,0.0645161,0.0709677,0.232258,0.632258,0,0
5a,9.4697,19.3434,2,0.581072,0.737782,0.0135779,0.0793651,0.0793651,0.238095,0.333333,0.269841,0
5a,10.2625,18.6093,1.792,0.58546,0.734219,0.00990612,0.079646,0.0530973,0.150442,0.522124,0.19469,0
5a,8.68056,18.7037,2.16,0.690666,0.774331,0.0063361,0.0735294,0.0514706,0.367647,0.507353,0,0
5a,9.4697,19.1414,1.968,0.650861,0.778053,0.00833075,0.0806452,0.0806452,0.354839,0.483871,0,0
5a,9.76562,11.9271,1.232,0.620534,0.729127,0.0145662,0.115385,0.0641026,0.0769231,0.435897,0.307692,0
5a,9.19118,19.3627,2.032,0.672349,0.7954,0.00746429,0.078125,0.15625,0.382813,0.382813,0,0
5a,9.9223,18.8391,1.824,0.608975,0.757866,0.0120743,0.0956522,0.0869565,0.226087,0.443478,0.147826,0
5a,9.76562,18.3854,1.84,0.643,0.756262,0.00858834,0.0862069,0.0517241,0.232759,0.577586,0.0517241,0
5a,8.80398,19.0166,2.064,0.550442,0.705405,0.0160229,0.0769231,0.0692308,0.146154,0.292308,0.415385,0
5a,8.81331,18.3317,2.08,0.675541,0.789114,0.00569274,0.0763359,0.0381679,0.656489,0.229008,0,0
5a,8.22748,17.9908,2.224,0.577511,0.761241,0.013495,0.0714286,0.164286,0.328571,0.207143,0.228571,0
5a,7.63407,18.8104,2.432,0.690654,0.809312,0.00477674,0.0653595,0.143791,0.575163,0.215686,0,0
5a,8.34224,17.8858,2.112,0.674456,0.78435,0.00558858,0.0676692,0.0526316,0.548872,0.330827,0,0
5a,7.35362,17.6879,2.368,0.595896,0.777357,0.0110384,0.0738255,0.181208,0.275168,0.328859,0.14094,0
5a,8.83207,14.461,1.536,0.624406,0.803989,0.0110796,0.134021,0.195876,0.402062,0.185567,0.0824742,0
5a,8.56272,17.5821,2.032,0.559887,0.722679,0.00997178,0.0625,0.0546875,0.179688,0.476563,0.226563,0
5a,10.7844,20.1309,1.792,0.667942,0.770719,0.00689303,0.079646,0.0442478,0.380531,0.495575,0,0
5a,7.81576,17.5907,2.256,0.594994,0.746486,0.0114771,0.0704225,0.112676,0.176056,0.485915,0.15493,0
5a,8.12511,17.7669,2.176,0.632489,0.780301,0.00789962,0.080292,0.0656934,0.50365,0.313869,0.0364964,0
5a,9.77199,19.4919,1.84,0.587298,0.750514,0.0128199,0.0862069,0.0689655,0.318966,0.318966,0.206897,0
5a,9.06941,19.0095,2.016,0.594076,0.770852,0.013254,0.0708661,0.204724,0.322835,0.188976,0.212598,0
5a,8.5713,19.9768,2.32,0.67043,0.809008,0.00587508,0.0684932,0.164384,0.520548,0.246575,0,0
5a,7.18454,19.542,2.576,0.577517,0.728994,0.0106042,0.0555556,0.0802469,0.160494,0.450617,0.253086,0
5a,10.2921,17.7848,1.76,0.561175,0.766229,0.015123,0.0810811,0.162162,0.333333,0.198198,0.225225,0
5a,9.65354,19.1011,1.904,0.63873,0.749479,0.00933815,0.0833333,0.0333333,0.3,0.533333,0.05,0
5a,11.3862,15.9711,1.408,0.626509,0.800831,0.0144578,0.146067,0.235955,0.247191,0.247191,0.123596,0
5a,8.69847,21.1547,2.176,0.618444,0.747407,0.0096281,0.0729927,0.0364964,0.313869,0.452555,0.124088,0
5a,6.87311,18.7682,2.624,0.65223,0.749385,0.00676418,0.0545455,0.0545455,0.187879,0.70303,0,0
5a,9.05924,18.0702,1.904,0.540211,0.695209,0.0164097,0.0833333,0.0416667,0.1,0.375,0.341667,0.0583333
5a,12.1273,17.8515,1.504,0.717867,0.890585,0.00434243,0.105263,0.736842,0.0842105,0.0736842,0,0
5a,8.80398,12.3021,1.328,0.686296,0.849342,0.00725722,0.119048,0.452381,0.285714,0.142857,0,0
5a,7.95313,17.815,2.272,0.685063,0.789642,0.00613043,0.0699301,0.118881,0.433566,0.377622,0,0
5a,7.82555,17.8631,2.24,0.550216,0.723606,0.0129545,0.070922,0.0567376,0.163121,0.475177,0.234043,0
5a,8.02691,17.6806,2.176,0.599427,0.744763,0.0100434,0.0729927,0.0729927,0.240876,0.437956,0.175182,0
5a,7.71683,18.7262,2.304,0.596257,0.717625,0.0106348,0.0689655,0.0482759,0.158621,0.427586,0.296552,0
5a,9.36319,19.0759,1.936,0.604689,0.756086,0.0101619,0.0655738,0.122951,0.229508,0.434426,0.147541,0
5a,8.1398,17.4083,2.128,0.64713,0.81536,0.00717248,0.0820896,0.208955,0.552239,0.141791,0.0149254,0
5a,6.73342,18.2431,2.624,0.630256,0.763466,0.00753851,0.0606061,0.0727273,0.333333,0.509091,0.0242424,0
5a,8.46245,19.3621,2.144,0.623122,0.748203,0.009465,0.0740741,0.0592593,0.266667,0.474074,0.125926,0
5a,9.9223,17.7278,1.792,0.636383,0.786653,0.00954289,0.0884956,0.123894,0.469027,0.238938,0.079646,0
5a,7.91224,16.3731,2.016,0.625497,0.791962,0.01277,0.133858,0.173228,0.259843,0.385827,0.0472441,0
5a,10.5952,18.8737,1.792,0.604109,0.766866,0.0108224,0.0973451,0.0619469,0.362832,0.362832,0.115044,0
5a,10.0876,19.1531,1.808,0.637344,0.749287,0.0101451,0.0877193,0.0877193,0.201754,0.54386,0.0789474,0
5a,9.06941,19.2513,2.096,0.598082,0.76826,0.011944,0.0757576,0.128788,0.310606,0.340909,0.143939,0
5a,9.62907,21.98,2.288,0.64634,0.811511,0.00623513,0.0694444,0.159722,0.555556,0.208333,0.00694444,0
5a,8.1178,18.3137,2.272,0.629476,0.795134,0.010248,0.0769231,0.244755,0.237762,0.391608,0.048951,0
5a,9.9223,16.6695,1.552,0.619595,0.793788,0.0136224,0.132653,0.204082,0.244898,0.234694,0.183673,0
5a,9.19648,19.472,2.048,0.666149,0.757454,0.00771095,0.0775194,0.0387597,0.263566,0.620155,0,0
5a,10.7759,20.2299,1.824,0.646808,0.762602,0.00824686,0.0869565,0.0434783,0.330435,0.513043,0.026087,0
5a,10.4167,19.3889,1.824,0.702646,0.803669,0.00590527,0.0869565,0.104348,0.547826,0.26087,0,0
5a,8.92857,17.9524,1.984,0.598019,0.731958,0.0107264,0.08,0.04,0.184,0.464,0.232,0
5a,8.56272,19.0435,2.208,0.709513,0.825419,0.00449644,0.0719424,0.165468,0.676259,0.0863309,0,0
5a,8.45006,18.9281,2.16,0.712981,0.829616,0.00410362,0.0735294,0.205882,0.661765,0.0588235,0,0
5a,6.95361,18.2834,2.672,0.674249,0.773653,0.00559134,0.0595238,0.077381,0.333333,0.529762,0,0
